n_dimension,learning_rate,decay,max_iteration,starting_projection,dataset,stress,fixed_axis,excluded_fixed_axis_from_dataset,scaler,z_axis_moving_range
2,0.3,0.88,300,RANDOM,mammals,0.7722857755788889,27,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7759912193031425,27,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7653221924787841,27,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7829947657561708,28,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7897228774293976,28,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.8024561014102026,28,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7762727614819893,29,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7862869769421907,29,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7896505090478462,29,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8462790155020141,30,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8097748209529668,30,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.821387756767906,30,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8462790155020141,31,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8097748209529668,31,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.821387756767906,31,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8462790155020141,32,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8097748209529668,32,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.821387756767906,32,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7763228393987338,33,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7867344211997049,33,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7892360362709293,33,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.7703063283035023,34,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.7847664393430928,34,YES,"(0, 1)","(-0.2, 0.2)"
2,0.3,0.88,300,RANDOM,mammals,0.7710560969636278,34,YES,"(0, 1)","(-0.5, 0.5)"
2,0.3,0.88,300,RANDOM,mammals,0.8123542043281925,35,YES,"(0, 1)","(0, 0)"
2,0.3,0.88,300,RANDOM,mammals,0.8153596202983945,35,YES,"(0, 1)","(-0.2, 0.2)"
